"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
5.95102234679505e-08,3.6405909809782e-82,1.43859640491461e-41,1.59813591743773e-50,2.03797239959638e-84,1.85520064810251e-48,1.6226416884031e-63,2.80057181793224e-107,3.85300977000262e-131,1.2776586709941e-66
4.88071242218738e-09,3.41669664008394e-70,2.53422553570264e-33,1.18624715485422e-55,3.17903937983437e-82,3.2334628048415e-59,3.83797410285969e-65,5.26955511363753e-81,6.50178412662925e-117,4.11196530995159e-68
2.81452038357827e-10,8.41274903403589e-60,3.78029652932454e-29,2.9272437694589e-42,4.43648324940152e-87,9.50664768895498e-47,1.54381035109968e-45,1.48382633228426e-82,8.75443150144575e-107,6.98191605628951e-56
4.18250703468845e-10,2.88317990110399e-74,5.53901287595161e-29,2.40441070569605e-37,6.11619619115693e-81,2.28396144712317e-38,4.97550230149124e-49,1.0949697530767e-104,3.5325393472285e-104,6.73589621431804e-58
4.91742765290776e-12,8.80833459997843e-70,4.3631292430399e-33,4.69010308810079e-40,1.88969276595158e-81,1.89951731145276e-44,6.28277792089524e-56,2.25749600468406e-95,7.63652771306347e-105,2.91798375729711e-58
2.00752929888869e-08,2.48555448437218e-65,1.30049522219672e-25,1.77659459198705e-44,2.43351273094302e-82,5.34234718589739e-34,2.56629949859523e-49,3.04674074972105e-97,1.70822328498925e-117,4.12037717332422e-60
2.27797031981798e-06,3.23853191996728e-71,2.11217455275935e-34,2.13126051568549e-45,7.45378129366132e-81,2.29013566127782e-33,6.91907242372875e-49,1.65921140025467e-92,4.01919916201132e-108,1.73256461115904e-51
2.29036600285367e-11,7.33349960996602e-70,2.28998402252412e-41,2.02357538409552e-53,5.51814208867742e-83,4.86695981947255e-51,2.79285002728487e-54,5.76968732578336e-116,2.14097578666362e-133,4.42723022339284e-64
3.13504166772135e-09,3.4769555000054e-86,3.9960402085732e-39,2.98814651436688e-30,2.06655447348365e-100,2.96687789300648e-51,2.70306577287369e-47,3.91792684355822e-106,1.9176907880488e-109,2.41412025651561e-77
6.06548125306063e-12,2.61367731369162e-73,3.13579198229463e-32,5.65028361827601e-42,7.10860946251924e-85,1.76135367267485e-49,8.81711117256517e-56,9.34261185062228e-86,9.18040485429073e-102,2.86733888079725e-55
3.47167641783798e-10,5.62435344840675e-59,7.72410466144898e-28,1.91327845962146e-38,1.20606088722069e-95,5.56678897486032e-48,1.2833260182032e-53,1.03843841393826e-100,3.41314603908928e-120,4.51930193985434e-72
4.0187619879654e-05,1.15640143276617e-73,2.34586498816662e-22,1.22535412590506e-32,2.33624834483747e-87,4.48155703835349e-36,1.47077280690765e-51,9.87703085488434e-80,7.41724625280861e-84,5.01940135808331e-55
